,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,Life_Evaluation_Avg
Latvia,30.815096512999997,54.593917362,62227.6,667.0,27.69651911090909,0.47163933518181816,0.14151134272727273,100.0,40.621111111111105,3522.6262573333333,7351.766666666666,11888.083374444444,31.410501125999996,2.9313731407272727,5.687135995948968,6.514276678479875,0.627673006,60.67456278832048,22.236915493,45.058028363,0.9070132861818181,0.21574837654545453,0.7229782816666667,19.0,14.9,85.09023809571428,82.19649400181818,3.1639792,1.5646596532727273,32637519475.454544,0.4844807819090909,0.2185374160909091,0.8822435411818182,0.14625542145454545,1.126079646,0.20662127036363637,5.2353538514,3.589579796666667,30.366666666666667,34.95,10.209999999999999,14.98,74.421463413,1947761.6363636365,620741.3636363636,0.8390576567272727,0.12595846845454545,3.4518550052999997,5.853583317438762
Lebanon,65.383870968,13.805708701,10230.0,661.0,54.58181393545454,-1.0551710345454546,0.14852251127272728,99.783584899,4.934444444444444,2708.1324606666662,25733.455555555556,31986.907024444445,575.6269892500001,39.35947677154545,4.69846908125,3.722916666625,0.9005630397763834,60.67456278832048,13.1041316741,23.3940560094,-0.6914150038181819,0.22912523027272727,0.5259204946666667,143.0,28.65,48.776607142857145,76.33922910700001,2.685765,4.2380517816,45444799173.9,-1.623618245,0.2190533361818182,-0.8465769778181819,0.16291682281818182,-0.4971017329090909,0.20647814336363635,2.234896251142857,3.354425087777778,30.651509115500915,37.79023266955267,16.8137,5.003100000000001,78.657,5852398.181818182,677065.5454545454,-0.5101887258181818,0.12414961772727273,3.490793188555555,4.259791675885518
Lesotho,77.54611330600001,1.137022398,30360.0,788.0,18.933613265454543,-0.053341025,0.17485875154545455,36.522967390999995,41.001,4462.942953169939,2337.3777777777777,4041.052953444445,71.19954545499999,5.435093439454545,4.364400897454545,4.644003787818182,0.051010001,31.002643261111114,33.767233964545454,40.25210549636363,-0.789371989090909,0.19369207745454545,0.3899617023333333,122.0,1.9,54.579523810000005,31.739475553,2.229708,1.9018548688181818,2332233962.181818,-0.154223098,0.23753722272727273,-0.3234173589090909,0.154517977,-0.5336147682727272,0.18456023663636364,7.474500959636364,5.195253054444445,30.651509115500915,44.9,27.7678,14.4679,51.896,2174727.909090909,1569755.0,0.04336103918181818,0.13252509454545455,6.470445881890459,3.8833800083160397
Liberia,19.19145432,80.184281563,96320.0,2391.0,15.645460288181818,-0.7967076790000001,0.13783965463636363,18.8856203268,91.319,4462.942953169939,1157.8722222222223,2027.5980785555557,49.365851328000005,10.976614222285715,10.3805119095,6.514276678479875,0.9005630397763834,20.31799525,12.716500615000001,26.0776884800252,-1.3580393682727274,0.1858523637272727,0.31852815333333334,175.0,10.4,53.90333333142858,15.717883011000001,2.3807828,1.0423029485454547,3318458506.3636365,-0.417328504,0.2137074510909091,-0.9352260287272728,0.14364957936363634,-0.9725878347272728,0.16737403381818183,2.2570111536363635,1.183882451111111,30.651509115500915,34.25,33.7481,9.162099999999999,60.2746,4804715.363636363,2362108.909090909,-0.13406400281818182,0.11740714109090909,3.11653018,4.190408329327901
Libya,8.7244393424,0.123327688,1759540.0,56.0,10.6985306071,-1.5263323131818183,0.17383101581818183,72.286431885,2.8144444444444443,2246.7114393333336,53639.15555555556,98540.23525111111,3.5942147948,8.45382207,4.334820294666667,6.514276678479875,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-1.6159790646363634,0.22381590445454547,0.5682323250416665,186.0,33.09519230769231,23.140892857142855,16.486666666666668,2.2102948,8.954836991666667,60850058109.72727,-2.2337940823636364,0.22520846945454542,-1.5882389545454545,0.1755520511818182,-2.0791752011818185,0.23847228145454544,4.3603402764735995,3.5153805780761234,30.651509115500915,37.79023266955267,20.1579,5.401999999999999,72.1674,6368544.363636363,1280432.0,-1.310258708181818,0.12558366227272727,6.470445881890459,5.567254549893466
Lithuania,46.908077158,34.985436941,62641.2,656.0,32.31916523454545,0.6019887923636363,0.14087959854545454,100.0,30.130000000000003,3697.5067216666666,11410.511111111111,19769.298280000003,45.769493046,3.509678038545455,5.687135995948968,6.514276678479875,0.9828459918,46.626911108,17.524517726,33.526382507,0.9830370166363636,0.2149126462727273,0.7149143973333333,11.0,27.0,84.34351190428572,77.29069047636364,3.2360208,1.5689248578181818,52138583983.63636,0.7915784825454545,0.2183127309090909,0.9585675814545455,0.14589786945454544,1.1706809672727272,0.2058719519090909,4.3106340647,4.3595758,28.77777777777778,36.489999999999995,9.940000000000001,14.469999999999999,74.804878048,2863856.0,928792.7272727273,0.9806540770909091,0.12592522536363637,4.5566393171,6.200124989827475
Luxembourg,51.057969439,34.45382721,2574.46,934.0,274.93718797272726,2.0192883015454544,0.1719596820909091,100.0,11.99,14270.596803333334,9352.722222222223,10340.019471333333,228.28138715999998,1.8614729846363638,5.687135995948968,6.514276678479875,1.1903910040999999,60.67456278832048,24.977557506,38.720860169000005,1.6914042342727271,0.22963494472727272,0.690171569,72.0,87.8,79.58749999999999,96.52884191363637,3.8432269999999997,0.4699227972727273,69418297048.27272,1.3035456592727273,0.22062070545454546,1.7758842814545455,0.1719645939090909,1.7460118531818183,0.2466062999090909,3.7969099520999996,4.50042143,19.955555555555556,33.230000000000004,10.6,7.040000000000001,82.232195122,593646.9090909091,55112.09090909091,1.5425624414545454,0.14828475445454545,0.5214342076999999,7.097625015894572
Madagascar,70.290538238,21.443931323,581799.5,1513.0,18.613756298181816,-0.9281443953636365,0.13682883363636364,25.999125922999998,82.89099999999999,4462.942953169939,3178.6611111111106,28840.09113,44.484940938,6.549914691818182,45.23997071,47.38727866909091,0.012866666666666665,60.67456278832048,9.4386940399,9.9784741231,-1.1649347109090908,0.18377950381818184,0.38382790033333336,161.0,13.15,49.29101190428571,7.8265942779,2.3893976,0.5772299982727273,13058320195.454546,-0.4776034950909091,0.219374998,-0.8688917700909091,0.14185618818181817,-0.7520248889999999,0.16666075318181817,2.6860488652727272,1.7014073933333331,30.651509115500915,42.6,32.513099999999994,6.9465,64.701,26220445.727272727,16596435.454545455,-0.4152528223636364,0.11820721472727272,6.470445881890459,3.984133318583171
Malawi,61.307806533,25.336232498999998,94280.0,1181.0,5.8507848519,-0.6364283778181817,0.13815357745454546,11.77084222,77.027,4462.942953169939,1319.6822222222222,9118.161326555555,187.53897751,17.106287332818184,16.694344042363635,17.720979903636366,0.9005630397763834,33.4250474875,11.0734877744,14.008850774999999,-0.726131282090909,0.18345046027272727,0.410434115,109.0,19.0,58.36005952428572,9.930217043999999,2.737676333333333,0.6517413523636364,10037104128.09091,-0.14166158027272727,0.22290550463636363,-0.30054102445454545,0.14379595345454546,-0.7772339204545454,0.16781617436363636,3.257788828428571,1.6511219622222224,30.651509115500915,41.6,35.1984,7.718999999999999,61.98870000000001,17928824.09090909,14908662.454545455,-0.050208070545454536,0.11966215754545453,1.790613661,3.7160000089009597
Malaysia,25.558809919999998,58.551996958,328550.0,2875.0,22.925829676363637,0.20958936427272726,0.13623731245454546,99.88649398800001,4.233333333333333,4403.9759343333335,232138.05555555556,287130.331,96.46924151900001,1.9311301194545456,2.4155707735454546,1.6190422221999998,1.1735333303333333,54.170897405000005,13.237605874,18.114940002,0.9590027385454545,0.21697321263636365,0.6218516103333332,12.0,8.65,70.76458333285714,78.69173351272728,3.4653464,1.1961493772727272,339980636363.63635,0.13867923527272727,0.2092912779090909,0.46454949272727275,0.15545620699999999,0.6393472362727273,0.19926228699999998,4.535688595363637,1.9717233833333334,30.651509115500915,41.075,16.4103,5.1945,75.321,31898901.272727273,7833245.363636363,-0.24767491009090908,0.123963759,1.3438957759999999,5.808441685994466
Maldives,21.166666663999997,2.733333333,300.0,1972.0,89.92378067181818,-0.5449865027272728,0.26394661027272726,99.814495545,1.21,4462.942953169939,1467.6888888888889,1824.1443984444445,1532.4806667,2.061517457727273,8.000500371181818,5.967946313363637,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-0.22899935181818182,0.3617365089090909,0.5682323250416665,147.0,33.09519230769231,55.75041666714286,62.298852689,2.62015525,2.0076874856998908,4500222642.454545,0.2871838072727273,0.264810008,-0.4471838661818182,0.2795321088181818,-0.5038595985454545,0.28983556818181816,4.436560413909091,6.059319973333333,28.4,30.3,16.6385,2.8331,79.65950000000001,465566.2727272727,281554.0,-0.475298933,0.20174500618181818,2.6668623996666665,5.19779994392395
Mali,34.650423295,10.89666363,1220190.0,282.0,16.609794837000003,-0.7643333564545455,0.14427220145454545,40.620419968,73.253,4462.942953169939,3426.3222222222225,36790.563063333335,15.639010891000002,1.7852322737272728,3.0468999628333333,6.514276678479875,0.23453249775,60.67456278832048,13.820028984444443,12.78114979,-1.0616186802727272,0.179268841,0.31892492333333333,148.0,44.2,53.88916666714285,16.258762835,2.547075,2.4656677127272726,15681758201.181818,-1.9933417710909092,0.22281144836363637,-0.8127386678181818,0.145081921,-0.6032691353636364,0.17264245736363637,3.6877131896363635,1.0411688377777777,39.8,35.85,43.6436,9.9896,58.5193,19401748.818181816,11292364.636363637,-0.42893249054545457,0.12190668018181818,6.470445881890459,4.337358335177103
Malta,31.365625,1.2625,320.0,560.0,209.53653507272728,0.6038118519090909,0.18042871627272727,100.0,6.335555555555555,4947.488422333333,1866.1999999999998,2351.0492398888887,1459.8503125,1.6421903572727272,2.4387337755000003,3.917083333,0.6524429919,60.67456278832048,24.817752612,37.319770973,0.9668252792727273,0.24059184318181817,0.7062462850000001,88.0,98.8,76.28071428428572,79.87606279,3.0891062000000002,0.4997070720909091,13704077075.0,1.0614479239999999,0.22281144836363637,1.0443720924545454,0.17793768636363635,1.1100208975454544,0.2613354488181818,5.6909131528,5.75882721,21.366666666666667,29.555555555555557,9.25,7.659999999999999,82.17536585399999,472966.7272727273,25720.81818181818,1.1385731370909091,0.14573437445454546,1.3706855449000002,6.4514833307266235
Mauritania,38.52721451,0.32199153,1030700.0,92.0,13.929741992727275,-0.8347725814545455,0.16783178945454547,41.807965621,28.155,4462.942953169939,3037.5666666666666,12717.858675555555,3.9922877655999995,3.6718354570000002,17.414147386666667,13.875653438333332,0.01019,60.67456278832048,16.28807270553864,26.0776884800252,-0.8519829675454546,0.19249183345454546,0.36837919033333333,152.0,64.6,48.23964285857143,27.859587083999998,2.224982,2.165060783636364,7503821170.272727,-0.7010398831818182,0.23165710136363638,-0.7585390805454545,0.14998700272727272,-0.8550649881818182,0.17942847990909092,2.0406344864444446,1.224727921111111,30.651509115500915,32.3,34.6723,7.782299999999999,64.5873,4171331.727272727,1961251.3636363635,-0.8380505281818181,0.12729596890909092,1.1194929703333332,4.421549994468689
Mauritius,43.114672012,19.291337005,1997.0,2041.0,36.305308024545454,0.2729856040909091,0.17763930554545457,99.596761413,10.245555555555555,2134.9771833333334,3965.6666666666665,6455.267041222222,632.52078118,3.413559977909091,5.266959959272727,5.8430681818181816,0.3323583306666667,51.5024632725,17.720971504363636,23.514209598181818,0.9438349171818182,0.2176932219090909,0.6237097226666667,13.0,33.09519230769231,75.97178571428572,53.08650136600001,2.64122975,0.16043909263636366,12760362462.727272,0.8851600885454545,0.23165710136363638,0.8255967336363637,0.168730706,1.0790494951818181,0.23205168663636364,4.491636362818182,2.5286069844444445,30.651509115500915,37.65,10.55,8.290000000000001,74.184707316,1263087.5454545454,746008.3636363636,0.7855039238181818,0.12907664481818182,2.2404109532,5.815108313560486
Mexico,50.392036833,34.021497812,1943950.0,758.0,6.529781022636363,-0.8571740009090909,0.13894937263636364,99.442961505,9.902222222222223,2213.874355,458535.1222222222,660124.0410444444,62.661769592999995,4.457995702363636,1.0762488950909093,0.5734848484545455,0.36825000255555557,44.01161648000001,12.047891825499999,20.438065168,-0.061726331363636366,0.21214362572727274,0.6105356436666667,60.0,33.09519230769231,87.14749999857143,57.10116334199999,3.05047,0.5385012851818182,1265814545454.5454,-0.7419516607272727,0.20801667727272727,-0.6119296524545454,0.151481363,0.13983129145454545,0.19688848336363635,4.823877513375,2.9183736644444442,44.14,46.583333333333336,17.2604,6.8593,73.59049999999999,122328872.27272727,24601214.363636363,-0.021188993363636364,0.12255865018181816,23.880115548,6.634250012715658
Mongolia,72.857276986,9.1033334931,1557305.0923000001,241.0,24.090138082727275,-0.5000200869090908,0.13743578036363638,91.981066589,3.3344444444444443,1852.3475660000001,19397.092222222225,48602.60158444444,1.9693709179999999,8.024316792818182,10.3602174393,6.150166292833333,0.16626222255555556,67.079288075,14.533071025999998,26.288254602000002,-0.38676530645454543,0.2098250930909091,0.6192355993333333,81.0,47.0,77.72624999857143,36.79698705,2.3963328,0.7764014148181818,13137622492.363636,0.678406067909091,0.21555565427272727,-0.29404987663636367,0.15040814063636365,-0.18615377145454548,0.17809598427272727,4.586603186363636,2.4730752311111113,30.651509115500915,32.44,24.5192,6.017799999999999,70.148,3097051.1818181816,977734.0909090909,0.25741599963636363,0.12613785054545454,6.6148639702,5.353600010236104
Montenegro,20.350631970000002,61.48698885,13450.0,1083.2097902097903,43.27915268636364,-0.09363969027272727,0.1766291600909091,99.540312805,42.74111111111111,4867.674641333333,2358.077777777778,3641.0868555555553,46.209851301,2.4969459846363637,4.159420121454546,5.812538169272727,0.3788642884285714,60.67456278832048,16.28807270553864,26.0776884800252,0.09794464872727272,0.25828424763636365,0.6236680116666666,50.0,9.5,68.48410714428572,70.95152045636364,2.6511071999999998,1.4875681635454547,4940512221.909091,0.1441903680909091,0.23753722272727273,-0.05626964809090909,0.16232151863636363,0.29656735236363635,0.23373145136363638,4.3603402764735995,5.2663429044444445,33.975,37.56,11.82,10.74,76.17878048600001,621130.7272727273,208212.9090909091,0.1335899820909091,0.13850755863636363,2.8006932071999997,5.47825834496816
Morocco,68.076576831,12.79119935,446300.0,346.0,21.02304399909091,-0.3375912335454545,0.14408800545454545,98.371903991,10.975555555555555,885.3472430666667,62224.711111111115,82993.12913444445,79.031461124,1.675476445818182,5.687135995948968,6.514276678479875,0.9005630397763834,60.67456278832048,20.401141566363638,24.93931924,-0.19103850618181817,0.20667135572727274,0.49888578033333336,53.0,15.8,63.184107142857144,66.650441163,2.745331333333333,3.531871071727273,121152818181.81818,-0.3842045420909091,0.2190533361818182,-0.237917579,0.15727237145454545,-0.12045787627272726,0.19628863172727273,5.360763072999999,2.3010855,8.2,39.5,19.473399999999998,5.7956,73.24210000000001,35470489.27272727,13494664.818181818,-0.6345385963636363,0.11775905236363636,1.4856750378,5.011566666285197
Mozambique,52.067686103999996,47.746013467,786380.0,1032.0,25.91150657636364,-0.770797529090909,0.14584377272727272,26.583735008999998,80.96555555555557,469.0156761666667,5983.311111111111,32025.382422222217,35.8417063,6.581037837727272,13.132171591090907,7.313480728181818,0.313120008,86.08783403166667,21.848009936,20.61302645,-0.8046380987272728,0.1828592339090909,0.35952789533333335,138.0,24.9,55.346726190000005,9.7019982668,2.456515,1.2444204982727272,15704322019.545454,-0.7392689368181817,0.2152978099090909,-0.9479078542727273,0.14629956672727273,-0.6613481206363636,0.1730481440909091,6.1071483134,1.7652319655555555,53.0,52.25,38.4912,9.1911,58.855399999999996,28620138.90909091,18420497.363636363,-0.4216806794545454,0.11975828009090908,6.470445881890459,4.836418182373047
Myanmar,19.65821842,45.273687321,652866.0,2091.0,9.613380898499999,-0.8349494609090908,0.14619742336363636,62.69842488300001,67.21555555555557,189.965022,24070.800000000003,112217.64268888888,79.730645542,6.089606322125,10.813156410666668,6.514276678479875,0.0963339978,60.67456278832048,5.490467358375,13.81428458925,-1.2781176783636363,0.23012866072727273,0.474161509,165.0,32.900000000000006,61.30398809571428,20.643241104999998,2.34462,3.423112349909091,65919293624.818184,-1.330485344090909,0.22095259345454546,-1.2024324697272728,0.15784622054545452,-1.106713566,0.194277441,2.05870269225,0.7727049977777778,30.651509115500915,34.4,18.059800000000003,8.8762,65.6645,52246400.72727273,36352449.18181818,-1.2245321003636365,0.125514562,5.2482964882,4.37741667397817
Namibia,47.140497272,8.365744513,823290.0,285.0,11.995632812636364,0.27911674836363637,0.15712404254545456,50.910351182,30.43111111111111,1690.4463446666666,4029.288888888889,12826.11157888889,2.8491957877000003,4.89664036490909,3.0198724478181815,2.555003755545455,0.349860013,3.846191230428571,31.441727632,36.209229555,0.16053767763636365,0.2088665310909091,0.442171871,104.0,24.4,53.45910714142857,32.180450211,2.738157,3.553275478272727,12240185799.818182,0.6721339443636364,0.22281144836363637,0.3243775015454546,0.16583716581818184,0.026268431999999998,0.2218309558181818,9.439803557181818,4.094559272222223,43.3,59.1,29.5353,9.1777,60.859,2365832.3636363638,1204111.0909090908,0.5185949991818183,0.12369457436363636,15.06975165,4.620610023498535
Nepal,28.74782002,41.59072201,143350.0,1500.0,9.344086245636364,-0.669548907,0.15528529327272728,86.051490662,80.16333333333334,132.4068051666667,10483.78888888889,39940.14623,197.1064639,6.693923929454545,5.687135995948968,6.514276678479875,0.9005630397763834,36.91599304,16.031385666,16.665780253,-0.9671024030909091,0.229272352,0.497598059,94.0,9.8,56.81464285571428,26.335395268000003,2.37867225,1.3287091955454544,29357988378.0,-0.6618002775454546,0.21945770081818183,-0.617998272,0.1552158188181818,-0.7647510332727272,0.1922321711818182,3.5894951821818184,1.0138255688888889,23.75,37.79023266955267,21.4928,7.1003,68.48949999999999,28463608.727272727,22933394.181818184,-0.2695565299090909,0.12708274409090908,2.180782042875,4.985849989891053
Netherlands,54.261153924,10.921626944,33679.0,778.0,38.89245037,1.9258290204545454,0.14093373590909092,100.0,6.663333333333333,6807.758648666667,151508.87077777777,179344.89764444446,507.96597848,2.411221834818182,0.196786379,6.514276678479875,2.1674900056000004,60.67456278832048,22.17135062,40.139495956999994,1.7852229530909092,0.2161244030909091,0.7976512073333334,42.0,77.4,87.01767857142856,92.26381046272728,4.075062399999999,1.268237989818182,887716090909.091,0.9266729409090909,0.21476565290909091,1.791601029181818,0.15705514636363638,1.8295092366363634,0.22587581918181818,5.3475690842,6.964261373333333,16.333333333333332,27.82,10.07,8.85,81.56926829300001,17161632.636363637,1549762.9090909092,1.5319994796363636,0.12652639445454544,0.6728100342000001,7.40757501856486
New Zealand,40.47449774,37.449257035,263310.0,1732.0,13.718853495818182,2.2066683118181816,0.15174497663636363,100.0,28.813333333333333,9154.433344333333,32237.199999999997,82010.33595000001,18.071930424,2.0234010862727274,3.4628478166666667,2.9694618705,1.3183680058,44.165249747272725,27.648692485454546,32.54457475272727,1.6639835292727272,0.23159932554545454,0.7713821463333334,1.0,33.09519230769231,84.70017857285714,87.54634667,3.5863784,1.1198005406363636,207553454545.45456,1.4509945565454545,0.20801667727272727,1.8681884354545453,0.15984822545454547,1.9128211627272727,0.22587581918181818,5.5914130687000005,7.149555047777778,30.651509115500915,37.79023266955267,12.455,6.761,81.76253658499999,4791754.545454546,646772.6363636364,1.578622601181818,0.13753231945454544,1.24015893325,7.222216677029928
Nicaragua,42.210403857,31.005521023,120340.0,2280.0,17.310997393636363,-0.9895300106363636,0.14150173963636362,84.00188978999999,51.47888888888889,569.3893360000001,4975.9,17807.882336666666,53.489794747,5.557944621181818,5.801255096545455,6.514276678479875,0.10102499825,60.67456278832048,16.599187064545454,16.206354291818183,-0.8180640015454546,0.22146347427272728,0.515493089,142.0,27.3,50.04398809714286,31.434398352,2.5614483333333333,0.6363920589090909,12858546495.727272,-0.3845309032727273,0.21935046127272725,-0.9410712069999999,0.15117634945454547,-0.5968389728181818,0.1913074120909091,4.292810499625,4.614884431111111,30.651509115500915,46.2,22.19,4.7282,73.146,6483455.545454546,2697883.4545454546,-0.8301583393636364,0.1233656399090909,8.943796656111111,6.065925018310547
Niger,36.410436568,0.886689824,1266700.0,151.0,10.5872084017,-0.6352182572727273,0.14974120381818182,16.981411475999998,79.47222222222223,49.207338230000005,2048.8444444444444,37714.23796222222,16.923835243,1.5578451335454546,3.7041812943333334,6.514276678479875,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-0.7202247110000001,0.1877856309090909,0.31657154866666665,132.0,33.09519230769231,58.604226190000006,8.992644612666668,2.4288375,1.5880136504,11955580482.363636,-1.3187965589090909,0.22578169145454546,-0.6016023999090909,0.1498217691818182,-0.7136750979090909,0.1745812010909091,3.702657049454545,1.542418282222222,30.651509115500915,34.833333333333336,46.3569,8.5937,61.3925,21871108.90909091,18271805.272727273,-0.3899482096363636,0.1236862499090909,4.388894604,4.453633315086365
Nigeria,74.625426836,24.373336178,910770.0,1150.0,5.673071059636364,-1.131887761,0.13625820718181816,55.577101669,82.09777777777778,145.53751766666667,110052.0,308903.6736222222,210.12555717,12.955751834818182,6.631999443818182,6.910231709181819,0.9005630397763834,60.67456278832048,16.28807270553864,26.0776884800252,-1.0803737424545454,0.18846966463636364,0.3524543316666667,131.0,14.4,54.13,33.295346106,2.6033736000000003,0.5378471805454546,461237545454.5455,-1.9600933680909092,0.2190533361818182,-0.9733225487272726,0.14387040790909092,-0.9032136419090908,0.17857097227272728,4.3603402764735995,0.5055131755555555,53.7,35.5,38.9921,13.5273,52.2211,193845613.54545453,97559789.63636364,-0.516779141,0.11690186781818182,27.67249097,4.9722583427429194
North Macedonia,50.087232354,39.436780331,25220.0,619.0,25.49595511909091,-0.2792919092727273,0.15897868581818184,99.88173034799999,20.342222222222222,3596.5179406666666,7483.155555555555,10476.935509333334,82.078901664,2.4992773929090912,3.5576649909090907,6.514276678479875,0.399784997,60.67456278832048,16.742961877,29.634815165,-0.06208283154545455,0.26363910054545453,0.5422470836666666,17.0,14.05,73.31422619,73.28081753699999,2.6738798000000004,1.162365908181818,11743978016.09091,-0.1337262389090909,0.23069222954545454,-0.21287800554545455,0.1522683069090909,0.3973360698181818,0.21836948936363634,4.3603402764735995,4.142361218888889,43.375,35.0375,10.599872665,10.5353364793,75.469292682,2068907.0909090908,871062.8181818182,-0.04334238927272727,0.12902007463636364,1.24531846425,5.160150004386901
Norway,2.7024216146,33.297958137,364969.139,1414.0,20.856908885454544,2.1476589767272727,0.15395053827272728,100.0,58.67111111111111,23625.935133333332,38832.52222222222,48723.842006666666,14.352991392000002,2.5384036771818184,-1.2835430986999998,6.514276678479875,1.9347580194999998,60.67456278832048,23.456160274000002,37.776126093,1.864698952,0.2389931339090909,0.7701953356666666,9.0,33.09519230769231,88.36970238,96.68806443636363,3.7540812000000003,1.6332646232727273,455842818181.8182,1.1555487459090907,0.21476565290909091,1.9419907330909092,0.16154818927272727,1.6677203178181819,0.22722598218181816,7.4639232635,8.552821017,15.08888888888889,27.15,10.92,7.83,82.471463415,5258205.090909091,953841.7272727273,1.7083284854545455,0.13943300736363637,0.5623435891999999,7.456999993006388
Oman,4.6628303716,0.008896058,309500.0,125.0,15.702686887272728,0.21301173772727272,0.17492223463636364,100.0,0.008888888888888889,6236.221816666667,69562.81111111112,91654.16049555555,13.816161873999999,1.1142696,7.103210990399999,6.514276678479875,0.2230679974,60.67456278832048,16.28807270553864,26.0776884800252,0.11820569918181817,0.24649960881818184,0.6137678693333334,68.0,33.09519230769231,59.362202381428574,79.460283497,3.1238668,8.472830613000001,87552297009.09091,0.5951251983636364,0.22455855527272728,0.46105910418181817,0.17825994436363637,0.4379295368181818,0.23227081518181822,4.353839874,3.5849052522222227,30.651509115500915,37.79023266955267,20.3571,2.4556,76.8546,4303392.636363637,713146.6363636364,-1.091503837090909,0.13509456,0.6397361042,6.634333333333333
Pakistan,47.334993774,5.0109220631,770880.0,494.0,5.038674454909091,-0.8690406517272727,0.14000312018181818,92.021433106,45.562222222222225,414.12947260000004,171458.38888888888,392716.10978888883,279.97774766000003,8.155472340363637,3.5763677931,1.9077969875555556,0.2180439978,60.67456278832048,16.28807270553864,26.0776884800252,-0.6732129860909091,0.21539286572727273,0.3981245363333333,108.0,7.45,62.97934523714286,13.664837057,2.74966125,3.139702903727273,312148272727.2727,-2.2669399218181816,0.2190533361818182,-0.7483272497272728,0.15221424,-0.7094531926363636,0.18428371990909093,2.233247106818182,0.7829232811111111,39.8,30.133333333333336,29.3568,7.094499999999999,65.8695,217647029.36363637,138140272.27272728,-0.7937915541818181,0.12461169409090908,4.7417687936,5.094608314196268
Panama,29.788246491000002,57.337830704,74188.0,2928.0,28.786308796363638,-0.5300593565454546,0.14879732918181818,92.521671213,22.346666666666668,2020.0954456666668,10608.011111111111,17724.382612222224,54.71121431499999,1.5861971427272727,4.119234774909091,6.514276678479875,0.12929500119999998,60.67456278832048,9.311300956124999,15.16624501375,0.1500599800909091,0.23104808554545456,0.5158487936666667,86.0,33.09519230769231,60.49363095285714,55.289350547000005,3.1683154,2.0076874856998908,58925931227.27273,0.22091990990909094,0.2190533361818182,-0.17326643354545454,0.15960809990909092,0.3752299899090909,0.21072183690909088,3.187260733777778,4.592531681111111,19.1,50.36,19.4131,5.1182,77.2574,4090612.727272727,1331470.7272727273,0.5285699962727273,0.12742199009090907,12.6378240727,6.471400002797445
Paraguay,42.121167885,43.222351044999996,397300.0,1130.0,9.214467771727273,-0.9253339929090909,0.15711732472727272,99.18837479999999,61.37888888888889,1580.4116636666668,6847.222222222223,47175.85834222222,15.886109237,4.1146072850909094,13.0048530832,6.514276678479875,0.11327888988888889,60.67456278832048,9.6670197286,16.047703701,-0.763015812,0.22509193281818182,0.529562019,125.0,32.4,63.788928569999996,57.652947569090905,2.6602142,0.959018399909091,38064128183.27273,-0.14388741163636365,0.22281144836363637,-0.6319186931818183,0.16558074272727275,-0.1959936848181818,0.21869291481818182,3.324701591090909,3.182868772222222,29.216,46.67272727272727,21.789099999999998,5.742900000000001,72.9091,6354205.090909091,2454758.0,-0.03278093581818182,0.12965747636363636,9.0974884274,5.743508337338766
Peru,19.394193752,56.977863071,1280000.0,1738.0,6.841339914818182,-0.559185968,0.13894937263636364,94.155840122,28.508888888888887,1284.002276,52763.26666666667,95052.33799444445,24.659492892,3.4645711606363636,11.784195767545453,6.514276678479875,0.11761666633333334,25.108515238,14.969000030999998,20.779288959,-0.26616098672727273,0.21214362572727274,0.5952693139999999,76.0,91.9,69.27940476285714,52.76401520545455,2.8728148,1.3732811963636364,209685636363.63635,-0.43037187236363633,0.21476565290909091,-0.5229560515454545,0.151481363,0.38922407463636366,0.19688848336363635,3.7528945748181815,3.1144795155555554,30.651509115500915,42.699999999999996,18.6349,6.6437,75.034,31790099.727272727,7069177.090909091,0.19252736963636366,0.1239290659090909,7.084019933666667,5.743983344713847
Philippines,42.144078881,23.699511688,298170.0,2348.0,16.07580351636364,-0.514797879909091,0.13359887218181818,92.176562135,29.97555555555555,675.5385408333333,118588.44444444444,203462.03272222224,355.07385115,3.0755878873636364,4.0215635065,3.84088541675,0.20370666699999998,46.57599200000001,13.545842706363636,15.132497365454547,0.10576121554545455,0.21296404981818184,0.5376592353333334,95.0,17.8,77.99261904571428,40.28142581,3.0160206,1.150661993090909,334604454545.4545,-0.9917216463636364,0.21476565290909091,-0.5165749057272727,0.15470191436363637,0.07295024463636363,0.19436040254545456,3.5572692816666662,1.590636957,30.651509115500915,43.525,22.987299999999998,5.8354,71.1977,106752973.72727273,56803978.18181818,0.021815277909090908,0.12446908718181819,7.3115455768,5.615833336830139
